transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;statusDate;remarks;latCust;lonCust;latApp;lonApp
T996098688;250533705; Juan Boone;Customer 5101;delivery;D;delivered;14;;1;18.11.2020 11:43;11:30;0,82;;Warsaw;18.11.2020;;52.21223831;20.83019638;52.2074967;20.8210717
T996098688;250556848; Juan Boone;Customer 5247;delivery;D;delivered;14;1;;18.11.2020 11:59;11:30;4,08;1;Warsaw;18.11.2020;;52.24095008;20.84563125;52.2074967;20.8210717
T996098688;250823005; Juan Boone;Customer 3054;delivery;D;delivered;14;1;1;18.11.2020 14:37;14:30;0,19;1;Warsaw;18.11.2020;;52.20284653;20.79946136;52.2043663;20.8007047
T996098688;250724739; Juan Boone;Customer 1537;delivery;D;delivered;14;1;1;18.11.2020 13:05;13:00;5,94;1;Warsaw;18.11.2020;;52.25341197;20.80346435;52.2952696;20.8575265
T996098688;250799508; Juan Boone;Customer 3228;delivery;D;delivered;14;;;18.11.2020 12:49;12:30;10,05;;Warsaw;18.11.2020;;52.29761887;20.81145477;52.2074967;20.8210717
T996098688;250640906; Juan Boone;Customer 2420;delivery;D;not delivered;14;;;18.11.2020 15:46;15:30;2,34;;Warsaw;18.11.2020;;52.20154572;20.76651382;52.2048392;20.8002801
T996098688;250288852; Juan Boone;Customer 964;delivery;D;delivered;14;1;;18.11.2020 13:20;13:00;0,66;;Warsaw;18.11.2020;;52.28933334;20.8584671;52.2952696;20.8575265
T996098688;250445583; Juan Boone;Customer 5132;delivery;D;delivered;14;;1;18.11.2020 13:05;13:00;2,18;;Warsaw;18.11.2020;;52.28385925;20.83158875;52.2952696;20.8575265
T996098688;250839679; Juan Boone;Customer 1537;delivery;D;delivered;14;1;1;18.11.2020 13:05;13:00;5,94;1;Warsaw;18.11.2020;;52.25341197;20.80346435;52.2952696;20.8575265
T995125249;250956593; Ismael Pratt;Customer 2226;delivery;D;delivered;8;;;18.11.2020 09:01;09:00;1,55;1;Warsaw;18.11.2020;;52.25637817;20.97154617;52.256895;20.94881167
T995125249;250909717; Ismael Pratt;Customer 2565;delivery;D;delivered;8;1;1;18.11.2020 10:19;10:00;0,79;1;Warsaw;18.11.2020;;52.27147675;20.92023468;52.27017333;20.93168167
T995125249;250199398; Ismael Pratt;Customer 3561;delivery;D;delivered;8;;;18.11.2020 10:57;10:30;2,52;1;Warsaw;18.11.2020;;52.24085236;20.91581345;52.2634621;20.9181568
T995125249;250865874; Ismael Pratt;Customer 1386;delivery;D;not delivered;8;;;18.11.2020 09:47;09:30;0,56;1;Warsaw;18.11.2020;;52.25962245;20.97446049;52.2565;20.96801833
T995125249;250589432; Ismael Pratt;Customer 698;delivery;D;not delivered;8;;;18.11.2020 09:50;09:30;2,2;1;Warsaw;18.11.2020;;52.27201838;20.91974477;52.26406333;20.94918667
T995125249;250391238; Ismael Pratt;Customer 3374;delivery;D;delivered;8;1;1;18.11.2020 10:57;10:30;2,79;1;Warsaw;18.11.2020;;52.23910904;20.90872192;52.2634621;20.9181568
T995125249;250646290; Ismael Pratt;Customer 3541;delivery;D;delivered;8;1;;18.11.2020 10:57;10:30;2,76;1;Warsaw;18.11.2020;;52.23935318;20.90857697;52.2634621;20.9181568
T995125249;250935404; Ismael Pratt;Customer 2820;delivery;D;delivered;8;1;1;18.11.2020 09:46;09:30;3,91;;Warsaw;18.11.2020;;52.27816772;20.92990112;52.254795;20.97274167
T991542155;250686474; Ismael Pratt;Customer 4742;delivery;D;delivered;12;1;;18.11.2020 08:55;08:30;1,79;1;Warsaw;18.11.2020;;52.21610641;20.8927803;52.21899;20.86707833
T991542155;250899646; Ismael Pratt;Customer 3246;delivery;D;delivered;12;;;18.11.2020 10:54;10:30;3,51;1;Warsaw;18.11.2020;;52.246315;20.96153259;52.2634285;20.9183112
T991542155;250601595; Ismael Pratt;Customer 3357;delivery;D;delivered;12;1;;18.11.2020 09:38;09:30;0,12;;Warsaw;18.11.2020;;52.25681686;20.98374557;52.2575504;20.985079
T991542155;250189925; Ismael Pratt;Customer 3713;delivery;D;delivered;12;1;;18.11.2020 09:22;09:00;6,81;;Warsaw;18.11.2020;;52.21730423;20.90953827;52.2567644;20.9857387
T991542155;250766150; Ismael Pratt;Customer 2573;delivery;D;not delivered;12;;1;18.11.2020 10:34;10:30;5,25;1;Warsaw;18.11.2020;;52.23363876;20.9804039;52.27070333;20.93281
T991542155;250649480; Ismael Pratt;Customer 3214;delivery;D;delivered;12;1;;18.11.2020 09:48;09:30;3,86;;Warsaw;18.11.2020;;52.22482754;20.94544096;52.256795;20.96730833
T991542155;250422583; Ismael Pratt;Customer 3414;delivery;D;delivered;12;;;18.11.2020 09:38;09:30;0,12;;Warsaw;18.11.2020;;52.25681686;20.98374557;52.2575504;20.985079
T991542155;250263037; Ismael Pratt;Customer 3685;delivery;D;delivered;12;;1;18.11.2020 09:37;09:30;0,12;;Warsaw;18.11.2020;;52.25681686;20.98374557;52.2575504;20.985079
T991542155;250334581; Ismael Pratt;Customer 2192;delivery;D;delivered;12;1;1;18.11.2020 10:15;10:00;4,32;;Warsaw;18.11.2020;;52.23563385;20.96244812;52.26996833;20.932785
T991542155;250678104; Ismael Pratt;Customer 3304;delivery;D;delivered;12;1;1;18.11.2020 09:37;09:30;0,12;;Warsaw;18.11.2020;;52.25681686;20.98374557;52.2575504;20.985079
T991542155;250871253; Ismael Pratt;Customer 3712;delivery;D;delivered;12;;1;18.11.2020 09:22;09:00;6,81;;Warsaw;18.11.2020;;52.21730423;20.90953827;52.2567644;20.9857387
T992744623;250197488;Anthony Turner;Customer 2537;delivery;D;delivered;9;;1;18.11.2020 16:10;16:00;0,11;;Warsaw;18.11.2020;;52.20537949;20.87163162;52.20586648;20.87024918
T999380747;250955019; Samuel Wade;Customer 760;delivery;D;delivered;15;;1;18.11.2020 11:45;11:30;0,3;1;Warsaw;18.11.2020;;52.14378357;21.23755264;52.1451961;21.2338343
T999380747;250976403; Samuel Wade;Customer 1790;delivery;D;delivered;15;1;1;18.11.2020 10:44;10:30;0,01;1;Warsaw;18.11.2020;;52.15100479;21.20264816;52.1509287;21.2026599
T999380747;250181384; Samuel Wade;Customer 4565;delivery;D;delivered;15;1;1;18.11.2020 10:57;10:30;0,04;1;Warsaw;18.11.2020;;52.1496048;21.22154999;52.1495149;21.2221066
T993916902;250518700; Jaime Mclaughlin;Customer 117;delivery;D;delivered;16;;1;18.11.2020 10:59;10:30;0,02;1;Warsaw;18.11.2020;;52.18114471;21.28870392;52.1809885;21.2887527
T993916902;250432511; Jaime Mclaughlin;Customer 5429;delivery;D;not delivered;16;1;;18.11.2020 11:59;11:30;1,36;1;Warsaw;18.11.2020;;52.06443024;21.48597336;52.0600655;21.4674689
T993916902;250573813; Jaime Mclaughlin;Customer 2369;delivery;D;delivered;16;;;18.11.2020 12:38;12:30;0,03;1;Warsaw;18.11.2020;;52.05401611;21.37709427;52.0540526;21.3766963
T993916902;250956979; Jaime Mclaughlin;Customer 13;delivery;D;delivered;16;;1;18.11.2020 10:02;10:00;0,05;1;Warsaw;18.11.2020;;52.27106857;21.16475677;52.2714593;21.164429
T993916902;250359730; Jaime Mclaughlin;Customer 2339;delivery;D;delivered;16;;1;18.11.2020 12:44;12:30;0,39;;Warsaw;18.11.2020;;52.04874881;21.35799398;52.0489943;21.3636036
T993916902;250381409; Jaime Mclaughlin;Customer 5191;delivery;D;not delivered;16;1;;18.11.2020 09:01;09:00;0,02;1;Warsaw;18.11.2020;;52.23373413;21.14221573;52.2336028;21.1420997
T993916902;250175230; Jaime Mclaughlin;Customer 1416;delivery;D;delivered;16;;;18.11.2020 11:16;11:00;0,08;1;Warsaw;18.11.2020;;52.16386414;21.30451584;52.1633687;21.3052884
T993916902;250619038; Jaime Mclaughlin;Customer 3595;delivery;D;not delivered;16;1;;18.11.2020 10:27;10:00;0,82;1;Warsaw;18.11.2020;;52.21639252;21.25474548;52.210213;21.2613443
T993916902;250650692; Jaime Mclaughlin;Customer 2842;delivery;D;delivered;16;1;1;18.11.2020 08:54;08:30;0,32;1;Warsaw;18.11.2020;;52.24089613;21.13466865;52.2400686;21.1392253
T993916902;250485951; Jaime Mclaughlin;Customer 5222;delivery;D;delivered;16;1;1;18.11.2020 08:41;08:30;0,18;1;Warsaw;18.11.2020;;52.24176788;21.1362915;52.2427491;21.1383466
T993916902;250863556; Jaime Mclaughlin;Customer 1479;delivery;D;delivered;16;1;;18.11.2020 09:15;09:00;0,03;1;Warsaw;18.11.2020;;52.22642899;21.156353;52.2261314;21.1562801
T993916902;250642146; Jaime Mclaughlin;Customer 4175;delivery;D;delivered;16;;1;18.11.2020 09:49;09:30;0,2;1;Warsaw;18.11.2020;;52.2599678;21.16474533;52.2592798;21.1620423
T993916902;250810399; Jaime Mclaughlin;Customer 1540;delivery;D;delivered;16;;;18.11.2020 11:26;11:00;0,07;1;Warsaw;18.11.2020;;52.15921783;21.3078537;52.1595195;21.3070055
T993916902;250352832; Jaime Mclaughlin;Customer 3010;delivery;D;delivered;16;;1;18.11.2020 10:48;10:30;2,4;1;Warsaw;18.11.2020;;52.17061234;21.2953186;52.1917488;21.3022233
T993916902;250180209; Jaime Mclaughlin;Customer 5208;delivery;D;delivered;16;1;;18.11.2020 08:41;08:30;0,18;;Warsaw;18.11.2020;;52.24176788;21.1362915;52.2427491;21.1383466
T993916902;250590576; Jaime Mclaughlin;Customer 4157;delivery;D;delivered;16;;1;18.11.2020 12:19;12:00;3,65;1;Warsaw;18.11.2020;;52.06454849;21.4836998;52.0514305;21.434853
T997687406;250805807;Lee Mack;Customer 2686;delivery;D;delivered;16;;;18.11.2020 18:35;18:30;3,03;;Warsaw;18.11.2020;;52.20490265;21.07006836;52.2246409;21.0394945
T997687406;250249821;Lee Mack;Customer 4234;delivery;D;delivered;16;;;18.11.2020 15:24;15:00;2,29;;Warsaw;18.11.2020;;52.23645401;21.12424469;52.2452067;21.0938428
T997687406;250342335;Lee Mack;Customer 60;delivery;D;delivered;16;1;1;18.11.2020 16:48;16:30;0,05;;Warsaw;18.11.2020;;52.20206451;21.03649521;52.201898;21.0371474
T997687406;250226289;Lee Mack;Customer 2685;delivery;D;delivered;16;;;18.11.2020 18:35;18:30;3,04;;Warsaw;18.11.2020;;52.20490265;21.07006836;52.2246279;21.0393457
T997687406;250412383;Lee Mack;Customer 4390;delivery;D;not delivered;16;;;18.11.2020 15:04;15:00;1,29;;Warsaw;18.11.2020;;52.23238373;21.1366806;52.237575;21.1197748
T997687406;250669746;Lee Mack;Customer 879;delivery;D;delivered with problems;16;;1;18.11.2020 17:17;17:00;0,28;;Warsaw;18.11.2020;;52.21442795;21.06011581;52.2143623;21.0560034
T997687406;250576238;Lee Mack;Customer 304;delivery;D;delivered;16;;;18.11.2020 17:42;17:30;0,13;1;Warsaw;18.11.2020;;52.21031327;21.05861097;52.2114417;21.0590392
T997687406;250667920;Lee Mack;Customer 3442;delivery;D;delivered;16;;;18.11.2020 14:12;14:00;0,66;1;Warsaw;18.11.2020;;52.23694229;21.11135101;52.2324797;21.1049488
T997687406;250909441;Lee Mack;Customer 696;delivery;D;delivered;16;1;1;18.11.2020 14:34;14:30;0,52;;Warsaw;18.11.2020;;52.23190689;21.12029266;52.2334306;21.1131664
T997687406;250774941;Lee Mack;Customer 342;delivery;D;delivered;16;;;18.11.2020 15:55;15:30;0,01;;Warsaw;18.11.2020;;52.20885849;21.02381134;52.2088358;21.0237074
T997687406;250936470;Lee Mack;Customer 3453;delivery;D;delivered;16;1;;18.11.2020 14:12;14:00;0,18;;Warsaw;18.11.2020;;52.23370361;21.10264587;52.2332857;21.1051673
T997687406;250224897;Lee Mack;Customer 2118;delivery;D;delivered;16;1;;18.11.2020 14:24;14:00;10,44;;Warsaw;18.11.2020;;52.1396299;21.06411635;52.2295943;21.1073072
T997687406;250693998;Lee Mack;Customer 2553;delivery;D;delivered;16;;;18.11.2020 15:27;15:00;0,76;;Warsaw;18.11.2020;;52.24396886;21.0947533;52.2452758;21.0837712
T997687406;250719290;Lee Mack;Customer 2811;delivery;D;delivered;16;;1;18.11.2020 15:37;15:30;8,87;;Warsaw;18.11.2020;;52.22589111;21.14508057;52.2139216;21.0167106
T997687406;250371138;Lee Mack;Customer 1890;delivery;D;delivered;16;1;;18.11.2020 19:08;19:00;0,06;1;Warsaw;18.11.2020;;52.22503281;21.04127884;52.2246449;21.0406201
T997687406;250271451;Lee Mack;Customer 3560;delivery;D;delivered;16;;;18.11.2020 14:11;14:00;0,55;1;Warsaw;18.11.2020;;52.23694229;21.11135101;52.2336804;21.1052963
T995506617;250528164; Jeffrey Russell;Customer 369;delivery;D;delivered;22;1;1;18.11.2020 09:11;09:00;1,88;;Katowice;18.11.2020;;50.40149307;18.90071487;50.3869095;18.887275
T995506617;250680003; Jeffrey Russell;Customer 5440;delivery;D;delivered;22;1;;18.11.2020 11:33;11:30;0,09;;Katowice;18.11.2020;;50.45218658;18.86265564;50.4521447;18.8639296
T995506617;250901398; Jeffrey Russell;Customer 1350;delivery;D;delivered;22;1;1;18.11.2020 11:33;11:30;0,16;;Katowice;18.11.2020;;50.45304871;18.86237335;50.4518985;18.8637256
T995506617;250245435; Jeffrey Russell;Customer 2308;delivery;D;delivered;22;1;1;18.11.2020 10:41;10:30;0,73;1;Katowice;18.11.2020;;50.55866853;18.90304195;50.5596423;18.8929087
T995506617;250578063; Jeffrey Russell;Customer 1359;delivery;D;not delivered;22;1;1;18.11.2020 10:01;10:00;0,44;;Katowice;18.11.2020;;50.38876343;18.96347427;50.3927462;18.9633949
T995506617;250379923; Jeffrey Russell;Customer 5190;delivery;D;delivered;22;1;;18.11.2020 10:01;10:00;0,01;1;Katowice;18.11.2020;;50.39277267;18.96329117;50.3927462;18.9633949
T995506617;250785325; Jeffrey Russell;Customer 4750;pickup;P;not delivered;22;1;;18.11.2020 13:23;13:00;4,68;1;Katowice;18.11.2020;;50.34620949;18.87335927;50.3443625;18.9390293
T995506617;250629113; Jeffrey Russell;Customer 4975;delivery;D;delivered;22;;;18.11.2020 09:45;09:30;0,94;1;Katowice;18.11.2020;;50.36692429;18.98046112;50.3702799;18.9683096
T995506617;250407515; Jeffrey Russell;Customer 4104;delivery;D;delivered;22;;1;18.11.2020 09:11;09:00;0,44;1;Katowice;18.11.2020;;50.38322295;18.88970509;50.3869018;18.8873352
T995506617;250701572; Jeffrey Russell;Customer 3827;pickup;P;delivered;22;;;18.11.2020 12:16;12:00;0,31;1;Katowice;18.11.2020;;50.46851;18.81041;50.4671512;18.8142927
T994566071;250915122; Craig Owen;Customer 3957;delivery;D;delivered;17;1;;18.11.2020 09:24;09:00;5,19;1;Katowice;18.11.2020;;50.25000381;19.00806808;50.2917948;19.0403569
T994566071;250761586; Craig Owen;Customer 4803;delivery;D;delivered;17;1;1;18.11.2020 14:22;14:00;8,4;1;Katowice;18.11.2020;;50.27645874;18.86571503;50.3464671;18.9100218
T994566071;250265279; Craig Owen;Customer 2617;delivery;D;delivered;17;1;1;18.11.2020 08:12;08:00;6,88;;Katowice;18.11.2020;;50.28217755;18.97200562;50.2213412;18.9895571
T994566071;250938780; Craig Owen;Customer 3928;delivery;D;delivered;17;1;;18.11.2020 14:22;14:00;10,96;1;Katowice;18.11.2020;;50.26816559;18.8165741;50.3464682;18.9100156
T994566071;250960152; Craig Owen;Customer 5311;delivery;D;delivered;17;1;1;18.11.2020 13:15;13:00;4,83;;Katowice;18.11.2020;;50.3081131;18.91282272;50.2764024;18.8664527
T994566071;250481696; Craig Owen;Customer 3250;delivery;D;delivered;17;;;18.11.2020 10:44;10:30;1,16;1;Katowice;18.11.2020;;50.27802658;18.94843292;50.2863572;18.9387041
T994566071;250702575; Craig Owen;Customer 5300;delivery;D;delivered;17;;1;18.11.2020 11:43;11:30;1,32;1;Katowice;18.11.2020;;50.29476547;18.93493652;50.2967408;18.9532053
T994566071;250786002; Craig Owen;Customer 159;delivery;D;delivered;17;;;18.11.2020 11:43;11:30;0,67;;Katowice;18.11.2020;;50.302742;18.95134354;50.2968386;18.9530577
T994566071;250238694; Craig Owen;Customer 4991;delivery;D;delivered;17;1;;18.11.2020 10:44;10:30;1,05;;Katowice;18.11.2020;;50.29591751;18.94199371;50.2870336;18.9369033
T994566071;250691298; Craig Owen;Customer 3065;delivery;D;not delivered;17;;;18.11.2020 08:13;08:00;16,16;;Katowice;18.11.2020;;50.3352356;19.13154984;50.222146;18.9892551
T994566071;250571225; Craig Owen;Customer 3078;delivery;D;delivered;17;;1;18.11.2020 09:24;09:00;4,6;1;Katowice;18.11.2020;;50.25356674;19.01597595;50.29181;19.0403543
T994566071;250836833; Craig Owen;Customer 513;delivery;D;delivered;17;;;18.11.2020 09:25;09:00;0,24;;Katowice;18.11.2020;;50.29148865;19.04328918;50.2907898;19.0400446
T994566071;250255728; Craig Owen;Customer 2719;delivery;D;delivered;17;;1;18.11.2020 09:25;09:00;4,42;1;Katowice;18.11.2020;;50.25462341;19.0182991;50.2917614;19.0403625
T994566071;250997727; Craig Owen;Customer 2119;delivery;D;delivered;17;;;18.11.2020 08:12;08:00;2,16;1;Katowice;18.11.2020;;50.20201111;18.98719406;50.2213411;18.9895572
T994566071;250262274; Craig Owen;Customer 2112;delivery;D;delivered;17;;1;18.11.2020 11:43;11:30;2,37;1;Katowice;18.11.2020;;50.30955887;18.98004913;50.2970978;18.9530871
T994566071;250580875; Craig Owen;Customer 2312;delivery;D;delivered;17;1;;18.11.2020 10:43;10:30;1,45;;Katowice;18.11.2020;;50.28845215;18.96417618;50.2836539;18.9452282
T994566071;250705540; Craig Owen;Customer 1843;delivery;D;delivered;17;1;;18.11.2020 09:25;09:00;2,6;1;Katowice;18.11.2020;;50.26942444;19.02683974;50.2911422;19.0401361
T996180055;250450382; Stephen Terry;Customer 3108;pickup;P;not delivered;11;;1;18.11.2020 11:53;11:30;53,23;1;Katowice;18.11.2020;;49.83263779;19.03477859;50.3085262;19.113585
T996180055;250288779; Stephen Terry;Customer 1880;pickup;P;delivered;11;1;1;18.11.2020 11:52;11:30;26,39;1;Katowice;18.11.2020;;50.06136703;19.04597473;50.2942676;19.1160934
T996180055;250572881; Stephen Terry;Customer 683;delivery;D;delivered;11;;;18.11.2020 08:20;08:00;0,38;;Katowice;18.11.2020;;50.02863312;19.27716064;50.0302003;19.2723884
T996180055;250786428; Stephen Terry;Customer 1224;delivery;D;delivered;11;;;18.11.2020 10:37;10:30;1,9;1;Katowice;18.11.2020;;49.83001709;19.03189087;49.8470721;19.0313821
T996180055;250918115; Stephen Terry;Customer 4808;delivery;D;delivered;11;;;18.11.2020 10:37;10:30;2,99;;Katowice;18.11.2020;;49.82131577;19.04486847;49.8467997;19.0316026
T996180055;250371609; Stephen Terry;Customer 4504;delivery;D;delivered;11;;1;18.11.2020 09:26;09:00;2,8;1;Katowice;18.11.2020;;49.85042953;19.13591766;49.8275502;19.1197568
T996180055;250947305; Stephen Terry;Customer 5001;delivery;D;delivered;11;;1;18.11.2020 09:45;09:30;0,95;1;Katowice;18.11.2020;;49.82131;19.04486;49.8292222;19.0499517
T996180055;250405075; Stephen Terry;Customer 1116;delivery;D;delivered;11;1;;18.11.2020 08:04;08:00;0,24;1;Katowice;18.11.2020;;50.04294968;19.27500153;50.0444788;19.272676
T996180055;250663489; Stephen Terry;Customer 5160;delivery;D;delivered;11;;1;18.11.2020 10:37;10:30;3,69;1;Katowice;18.11.2020;;49.8146019;19.03755569;49.8475286;19.0310013
T998207013;250487128; Kenneth Riley;Customer 3237;delivery;D;delivered;22;;;18.11.2020 10:23;10:00;6,86;1;Katowice;18.11.2020;;50.05558014;18.58820724;50.1171537;18.5945036
T998207013;250737633; Kenneth Riley;Customer 4921;delivery;D;delivered;22;1;;18.11.2020 12:28;12:00;6,75;1;Katowice;18.11.2020;;50.00763702;18.44568634;49.9621484;18.5080032
T998207013;250826108; Kenneth Riley;Customer 3032;delivery;D;delivered;22;1;1;18.11.2020 13:38;13:30;20,16;;Katowice;18.11.2020;;49.92501068;18.31912613;50.0877118;18.1951254
T998207013;250370140; Kenneth Riley;Customer 181;delivery;D;not delivered;22;1;1;18.11.2020 17:05;17:00;21,48;1;Katowice;18.11.2020;;50.38420486;18.42624283;50.1994795;18.5142781
T998207013;250372861; Kenneth Riley;Customer 5286;delivery;D;not delivered;22;1;1;18.11.2020 17:04;17:00;9,53;1;Katowice;18.11.2020;;50.27895268;18.46424518;50.1994797;18.5142783
T998207013;250350316; Kenneth Riley;Customer 4207;delivery;D;delivered;22;1;1;18.11.2020 15:37;15:30;20,55;1;Katowice;18.11.2020;;50.19886398;17.82379532;50.0854557;18.0507876
T998207013;250918791; Kenneth Riley;Customer 4886;delivery;D;delivered;22;;;18.11.2020 12:02;12:00;1,6;;Katowice;18.11.2020;;50.00299072;18.46767044;50.0081878;18.4468184
T998207013;250680644; Kenneth Riley;Customer 3253;delivery;D;not delivered;22;;;18.11.2020 17:05;17:00;26,16;;Katowice;18.11.2020;;50.34026718;18.22036362;50.1994798;18.5142782
T998207013;250378976; Kenneth Riley;Customer 4207;delivery;D;delivered;22;1;1;18.11.2020 15:37;15:30;20,55;1;Katowice;18.11.2020;;50.19886398;17.82379532;50.0854557;18.0507876
T998207013;250827769; Kenneth Riley;Customer 2620;delivery;D;not delivered;22;;;18.11.2020 17:05;17:00;49,73;;Katowice;18.11.2020;;50.306633;17.83737564;50.1994802;18.5142782
T998207013;250335395; Kenneth Riley;Customer 5472;delivery;D;delivered;22;1;;18.11.2020 08:33;08:30;16,7;1;Katowice;18.11.2020;;50.17145538;18.87346649;50.0573367;18.7218222
T998207013;250866141; Kenneth Riley;Customer 5103;delivery;D;delivered;22;;;18.11.2020 10:41;10:30;0,96;;Katowice;18.11.2020;;50.13791275;18.60992432;50.1349551;18.5973428
T998207013;250366471; Kenneth Riley;Customer 4620;delivery;D;not delivered;22;;1;18.11.2020 17:05;17:00;30,13;;Katowice;18.11.2020;;50.33294678;18.14654541;50.1994797;18.5142782
T998207013;250789348; Kenneth Riley;Customer 3790;delivery;D;delivered;22;1;1;18.11.2020 10:31;10:30;6,8;;Katowice;18.11.2020;;50.09621048;18.5407486;50.1380545;18.6099823
T992482964;250769283; Jordan Rose;Customer 5502;delivery;D;delivered;13;1;;18.11.2020 12:55;12:30;5,87;;Katowice;18.11.2020;;50.4511617;18.85755445;50.4825964;18.7910787
T992482964;250681546; Jordan Rose;Customer 1558;delivery;D;delivered;13;;;18.11.2020 11:07;11:00;7,81;;Katowice;18.11.2020;;50.41137314;18.9446907;50.3438973;18.9143188
T992482964;250833903; Jordan Rose;Customer 4354;delivery;D;delivered;13;;;18.11.2020 12:55;12:30;15,07;1;Katowice;18.11.2020;;50.38277817;18.93416595;50.4829584;18.791317
T992482964;250352067; Jordan Rose;Customer 83;delivery;D;delivered;13;;1;18.11.2020 09:19;09:00;0,04;;Katowice;18.11.2020;;50.3004837;18.76800156;50.3007792;18.7682402
T992482964;250563555; Jordan Rose;Customer 2168;delivery;D;delivered;13;;;18.11.2020 11:58;11:30;12,25;;Katowice;18.11.2020;;50.32760637;18.91825725;50.4376852;18.9211012
T992482964;250930583; Jordan Rose;Customer 2021;delivery;D;delivered;13;;;18.11.2020 10:22;10:00;2,1;;Katowice;18.11.2020;;50.32249832;18.76895142;50.3270607;18.7976051
T992482964;250394564; Jordan Rose;Customer 5025;pickup;P;delivered;13;;1;18.11.2020 14:48;14:30;1,45;;Katowice;18.11.2020;;51.05457306;18.44868088;51.0647635;18.4615737
T992482964;250407284; Jordan Rose;Customer 104;delivery;D;delivered;13;1;1;18.11.2020 11:36;11:30;3,76;;Katowice;18.11.2020;;50.34645462;18.91502762;50.378683;18.9307847
T992482964;250237616; Jordan Rose;Customer 5575;delivery;D;delivered;13;1;;18.11.2020 10:40;10:30;11,95;;Katowice;18.11.2020;;50.30172348;18.76250076;50.3295045;18.9245588
T992482964;250228662; Jordan Rose;Customer 1538;delivery;D;delivered;13;1;1;18.11.2020 11:51;11:30;7,93;;Katowice;18.11.2020;;50.34600067;18.89834595;50.41217;18.9400201
T992482964;250995184; Jordan Rose;Customer 3615;delivery;D;delivered;13;;;18.11.2020 14:06;14:00;1,49;;Katowice;18.11.2020;;50.87669405;18.42042113;50.8900728;18.421584
T992482964;250900553; Jordan Rose;Customer 3615;delivery;D;delivered;13;1;;18.11.2020 14:06;14:00;1,49;;Katowice;18.11.2020;;50.87669405;18.42042113;50.8900728;18.421584
T992482964;250527619; Jordan Rose;Customer 4873;delivery;D;delivered;13;;;18.11.2020 13:34;13:30;48,43;;Katowice;18.11.2020;;50.45062637;18.88426971;50.8235207;18.5310747
T992453375;250416285; Otis Tucker;Customer 1061;delivery;D;delivered;15;1;;18.11.2020 12:04;12:00;0,35;;Warsaw;18.11.2020;;52.30321121;21.0548439;52.3000883;21.0537851
T992453375;250179582; Otis Tucker;Customer 3294;delivery;D;delivered;15;1;;18.11.2020 12:04;12:00;0,27;1;Warsaw;18.11.2020;;52.30012512;21.05776596;52.3000878;21.0537872
T992453375;250941312; Otis Tucker;Customer 2309;delivery;D;delivered;15;1;;18.11.2020 13:41;13:30;0,1;;Warsaw;18.11.2020;;52.34513474;20.94265366;52.3442567;20.9430723
T992453375;250871299; Otis Tucker;Customer 3298;delivery;D;delivered;15;;1;18.11.2020 12:04;12:00;2,29;1;Warsaw;18.11.2020;;52.32042694;21.06097031;52.3002664;21.0539701
T992453375;250352200; Otis Tucker;Customer 3401;delivery;D;not delivered;15;1;1;18.11.2020 12:39;12:30;7,63;1;Warsaw;18.11.2020;;52.30672455;21.06095886;52.3310802;20.9563036
T992453375;250362172; Otis Tucker;Customer 635;delivery;D;delivered;15;;;18.11.2020 14:36;14:30;0,86;1;Warsaw;18.11.2020;;52.33431244;21.00899124;52.333844;21.021546
T992453375;250970517; Otis Tucker;Customer 3683;delivery;D;delivered;15;1;1;18.11.2020 12:04;12:00;2,32;;Warsaw;18.11.2020;;52.32042694;21.06097031;52.3000883;21.053785
T992453375;250183782; Otis Tucker;Customer 3294;delivery;D;delivered;15;1;1;18.11.2020 12:04;12:00;0,27;1;Warsaw;18.11.2020;;52.30012512;21.05776596;52.3000878;21.0537872
T995033952;250814884; Hubert Thompson;Customer 4716;delivery;D;delivered;18;1;1;18.11.2020 09:39;09:30;1,02;1;Leszno;18.11.2020;;52.74775314;15.25662994;52.7455234;15.2712647
T995033952;250224360; Hubert Thompson;Customer 5145;delivery;D;delivered;18;1;;18.11.2020 09:06;09:00;0,06;;Leszno;18.11.2020;;52.71298599;15.25385666;52.7133011;15.254535
T995033952;250352755; Hubert Thompson;Customer 2327;pickup;P;delivered;18;1;;18.11.2020 14:00;14:00;0,35;;Leszno;18.11.2020;;52.72042084;15.25302124;52.7181872;15.2494246
T995033952;250599491; Hubert Thompson;Customer 4358;delivery;D;delivered;18;;;18.11.2020 10:47;10:30;0,11;;Leszno;18.11.2020;;52.74970245;15.21781921;52.7502243;15.2163893
T995033952;250244496; Hubert Thompson;Customer 552;delivery;D;delivered;18;1;;18.11.2020 09:05;09:00;2,62;;Leszno;18.11.2020;;52.73369598;15.27373886;52.7132171;15.2544834
T995033952;250263732; Hubert Thompson;Customer 515;delivery;D;delivered;18;;;18.11.2020 10:39;10:30;0,01;;Leszno;18.11.2020;;52.75246048;15.21578598;52.7524901;15.2156328
T995033952;250824644; Hubert Thompson;Customer 1163;delivery;D;delivered;18;1;1;18.11.2020 10:02;10:00;0,96;;Leszno;18.11.2020;;52.78420353;15.21648234;52.7928059;15.2154385
